Transaction_ID,Invoice_Number,Vendor,Department,Amount,Invoice_Date,Due_Date,Payment_Date,Payment_Method,PO_Status,Country,Currency,High_Value,Missing_PO,Late_Payment,Duplicate_Invoice,Risk_Score,Risk_Level
TRX107225,INV207225,Adobe,Finance,10088.48,2026-05-19,2026-06-18,2026-06-23,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107226,INV207226,Intel,Engineering,91283.56,2026-03-29,2026-04-28,2026-04-22,Check,Yes,United States,USD,True,False,False,False,1,Medium
TRX107227,INV207227,HP,Finance,3032.67,2025-09-01,2025-10-01,2025-09-24,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107228,INV207228,Google,Legal,91297.72,2025-08-15,2025-09-14,2025-09-20,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX107229,INV207229,NVIDIA,Legal,1505.38,2026-06-04,2026-07-04,2026-07-28,ACH,Yes,United States,USD,False,False,True,True,4,High
TRX107230,INV207230,Lenovo,Accounting,8929.04,2026-04-06,2026-05-06,2026-05-04,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107231,INV207231,KPMG,R&D,7054.18,2026-04-07,2026-05-07,2026-05-04,Check,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX107232,INV207232,Deloitte,HR,7970.98,2025-12-11,2026-01-10,2026-01-06,ACH,Yes,Germany,EUR,False,False,False,True,3,High
TRX107233,INV207233,CDW,Engineering,1867.35,2026-05-28,2026-06-27,2026-06-20,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107234,INV207234,KPMG,Finance,886.55,2026-06-02,2026-07-02,2026-06-25,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
TRX107235,INV207235,Cisco,Customer Service,2669.75,2025-12-13,2026-01-12,2026-01-15,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107236,INV207236,PwC,Supply Chain,3577.06,2025-10-07,2025-11-06,2025-11-05,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107237,INV207237,Oracle,Supply Chain,2887.8,2026-05-12,2026-06-11,2026-06-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107238,INV207238,Intel,Procurement,9348.79,2026-04-16,2026-05-16,2026-05-15,Wire,Yes,Canada,CAD,False,False,False,False,1,Medium
TRX107239,INV207239,IBM,Sales,40983.7,2025-08-07,2025-09-06,2025-09-04,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107240,INV207240,Google,Operations,47455.62,2026-01-20,2026-02-19,2026-02-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107241,INV207241,PwC,Engineering,6239.84,2026-07-12,2026-08-11,2026-08-10,ACH,Yes,Canada,CAD,False,False,False,True,3,High
TRX107242,INV207242,KPMG,IT,2638.64,2026-01-13,2026-02-12,2026-02-12,Wire,Yes,United States,USD,False,False,False,True,4,High
TRX107243,INV207243,Amazon,Operations,9251.67,2025-10-24,2025-11-23,2025-11-19,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107244,INV207244,CDW,IT,67094.23,2025-08-11,2025-09-10,2025-09-09,ACH,Yes,Japan,JPY,True,False,False,False,1,Medium
TRX107245,INV207245,SAP,Supply Chain,45723.39,2025-11-14,2025-12-14,2025-12-05,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107246,INV207246,Amazon,Customer Service,20531.75,2026-07-07,2026-08-06,2026-08-10,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107247,INV207247,Oracle,Customer Service,5469.57,2025-12-12,2026-01-11,2026-02-23,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107248,INV207248,Adobe,Procurement,10077.2,2025-09-05,2025-10-05,2025-09-28,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107249,INV207249,KPMG,Operations,5168.82,2026-03-16,2026-04-15,2026-04-15,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107250,INV207250,Oracle,Procurement,145868.86,2025-11-22,2025-12-22,2025-12-12,ACH,Yes,United Kingdom,GBP,True,False,False,True,4,High
TRX107251,INV207251,Oracle,Supply Chain,34313.97,2026-04-23,2026-05-23,2026-05-15,ACH,Yes,South Korea,KRW,False,False,False,False,0,Low
TRX107252,INV207252,SAP,R&D,186754.02,2025-10-28,2025-11-27,2025-12-12,ACH,Yes,Canada,CAD,True,False,True,False,2,Medium
TRX107253,INV207253,Google,Legal,8537.72,2026-01-31,2026-03-02,2026-02-27,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107254,INV207254,Cisco,Compliance,1318.95,2025-12-14,2026-01-13,2026-01-08,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107255,INV207255,IBM,Finance,82849.29,2025-11-14,2025-12-14,2025-12-20,ACH,Yes,Japan,JPY,True,False,True,False,2,Medium
TRX107256,INV207256,CDW,Operations,9866.42,2026-07-01,2026-07-31,2026-07-26,ACH,Yes,South Korea,KRW,False,False,False,False,0,Low
TRX107257,INV207257,HP,Operations,2713.21,2026-04-19,2026-05-19,2026-05-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107258,INV207258,Google,Compliance,33814.09,2025-10-19,2025-11-18,2025-11-28,Credit Card,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX107259,INV207259,Intel,R&D,73484.07,2025-10-14,2025-11-13,2025-11-05,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX107260,INV207260,NVIDIA,Operations,5558.5,2026-05-31,2026-06-30,2026-06-25,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107261,INV207261,Microsoft,HR,9774.94,2025-12-26,2026-01-25,2026-02-02,Check,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX107262,INV207262,EY,Accounting,5089.29,2026-06-18,2026-07-18,2026-07-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107263,INV207263,NVIDIA,Operations,19428.09,2026-02-28,2026-03-30,2026-03-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107264,INV207264,Dell Technologies,Operations,946.55,2026-01-31,2026-03-02,2026-04-10,ACH,No,Mexico,MXN,False,True,True,False,3,High
TRX107265,INV207265,KPMG,R&D,1412.44,2026-02-21,2026-03-23,2026-04-03,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107266,INV204911,Apple,HR,6389.53,2026-04-02,2026-05-02,2026-05-07,Wire,Yes,United States,USD,False,False,True,True,5,High
TRX107267,INV207267,SAP,Compliance,2443.98,2026-02-27,2026-03-29,2026-03-25,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX107268,INV207268,Microsoft,Marketing,5162.46,2026-04-10,2026-05-10,2026-05-21,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107269,INV207269,Dell Technologies,HR,7672.64,2026-02-26,2026-03-28,2026-03-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107270,INV207270,Deloitte,Supply Chain,3963.64,2025-08-27,2025-09-26,2025-09-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107271,INV207271,Google,IT,7649.29,2025-09-19,2025-10-19,2025-11-01,ACH,Yes,United States,USD,False,False,True,True,4,High
TRX107272,INV207272,Google,HR,955.5,2025-08-27,2025-09-26,2025-09-26,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107273,INV207273,Dell Technologies,Compliance,53044.6,2025-11-07,2025-12-07,2025-12-03,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX107274,INV207274,KPMG,Operations,146020.3,2026-02-28,2026-03-30,2026-03-23,Wire,No,United States,USD,True,True,False,False,4,High
TRX107275,INV207275,Intel,Compliance,35037.95,2025-10-26,2025-11-25,2025-11-19,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX107276,INV207276,PwC,R&D,1926.6,2026-02-11,2026-03-13,2026-03-11,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107277,INV207277,Deloitte,Operations,33780.52,2026-05-17,2026-06-16,2026-06-07,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107278,INV207278,Amazon,HR,15875.34,2025-10-13,2025-11-12,2025-11-26,ACH,Yes,Canada,CAD,False,False,True,False,1,Medium
TRX107279,INV207279,PwC,Customer Service,6904.5,2026-04-09,2026-05-09,2026-06-19,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107280,INV207280,Lenovo,Legal,10484.14,2026-08-02,2026-09-01,2026-09-16,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107281,INV207281,Intel,Engineering,38461.39,2026-04-14,2026-05-14,2026-05-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107282,INV207282,Adobe,Finance,39813.07,2026-02-15,2026-03-17,2026-03-11,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107283,INV207283,Deloitte,Customer Service,42693.14,2025-11-04,2025-12-04,2025-11-25,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107284,INV202503,HP,Accounting,6728.53,2026-02-25,2026-03-27,2026-03-21,Wire,Yes,United States,USD,False,False,False,True,4,High
TRX107285,INV207285,Adobe,Accounting,5566.83,2026-01-17,2026-02-16,2026-03-08,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107286,INV207286,Lenovo,HR,2269.53,2026-07-13,2026-08-12,2026-09-02,ACH,Yes,Mexico,MXN,False,False,True,True,4,High
TRX107287,INV207287,CDW,Legal,31846.97,2026-03-26,2026-04-25,2026-04-21,Credit Card,No,United States,USD,False,True,False,False,2,Medium
TRX107288,INV207288,Lenovo,Supply Chain,2810.95,2026-07-15,2026-08-14,2026-08-13,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107289,INV207289,KPMG,Customer Service,4346.63,2025-08-22,2025-09-21,2025-09-13,Credit Card,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107290,INV207336,Adobe,Compliance,35930.62,2026-07-13,2026-08-12,2026-09-05,ACH,Yes,United States,USD,False,False,True,True,4,High
TRX107291,INV207291,PwC,IT,8589.94,2026-01-09,2026-02-08,2026-02-02,ACH,Yes,Canada,CAD,False,False,False,True,3,High
TRX107292,INV207292,Oracle,R&D,12334.06,2026-08-03,2026-09-02,2026-09-10,ACH,No,United States,USD,False,True,True,False,3,High
TRX107293,INV207293,Lenovo,Compliance,6905.6,2025-11-12,2025-12-12,2025-12-12,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107294,INV207294,Apple,Accounting,4501.31,2026-04-09,2026-05-09,2026-05-11,ACH,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX107295,INV207295,PwC,Engineering,1063.25,2026-01-21,2026-02-20,2026-02-13,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107296,INV207296,SAP,Procurement,6580.94,2025-12-14,2026-01-13,2026-01-07,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107297,INV207297,IBM,HR,1425.34,2026-05-08,2026-06-07,2026-07-22,Wire,Yes,Canada,CAD,False,False,True,False,2,Medium
TRX107298,INV207298,Apple,Accounting,2798.08,2026-06-23,2026-07-23,2026-08-03,Wire,Yes,Germany,EUR,False,False,True,False,2,Medium
TRX107299,INV207299,Deloitte,Operations,60628.35,2025-10-25,2025-11-24,2025-11-15,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX107300,INV207300,Dell Technologies,Compliance,5377.86,2025-11-13,2025-12-13,2025-12-11,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107301,INV207301,SAP,Engineering,22332.04,2026-01-04,2026-02-03,2026-01-31,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107302,INV207302,HP,R&D,7277.54,2026-01-15,2026-02-14,2026-02-08,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107303,INV207303,Apple,Engineering,9320.11,2025-08-05,2025-09-04,2025-09-01,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107304,INV207304,Apple,Customer Service,6114.27,2025-10-14,2025-11-13,2025-11-10,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107305,INV207305,Dell Technologies,R&D,8350.3,2025-09-02,2025-10-02,2025-09-25,Wire,No,United States,USD,False,True,False,True,6,High
TRX107306,INV207306,EY,Sales,9399.64,2026-03-01,2026-03-31,2026-03-26,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107307,INV207307,Microsoft,Operations,2721.56,2025-08-13,2025-09-12,2025-09-26,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX107308,INV207308,CDW,Compliance,47013.29,2026-04-30,2026-05-30,2026-05-21,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX107309,INV207309,Microsoft,Procurement,7748.49,2026-07-27,2026-08-26,2026-08-21,Wire,Yes,Germany,EUR,False,False,False,False,1,Medium
TRX107310,INV207310,Intel,Supply Chain,6900.25,2026-01-06,2026-02-05,2026-01-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107311,INV207311,Accenture,Legal,9979.31,2025-08-31,2025-09-30,2025-09-23,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107312,INV207312,Lenovo,Legal,8205.16,2025-11-03,2025-12-03,2025-11-23,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107313,INV200997,KPMG,Compliance,5543.39,2025-10-03,2025-11-02,2025-10-24,Credit Card,Yes,Mexico,MXN,False,False,False,True,3,High
TRX107314,INV207314,HP,Marketing,6753.56,2025-11-25,2025-12-25,2025-12-25,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107315,INV207315,Oracle,Supply Chain,681.44,2026-03-21,2026-04-20,2026-04-23,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107316,INV207316,SAP,Legal,35219.36,2025-09-08,2025-10-08,2025-10-08,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107317,INV207317,Deloitte,Customer Service,8746.76,2026-01-26,2026-02-25,2026-03-15,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX107318,INV207318,Google,Sales,46846.39,2026-05-26,2026-06-25,2026-06-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107319,INV207319,PwC,R&D,2592.43,2026-03-08,2026-04-07,2026-03-28,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX107320,INV207320,SAP,Operations,47742.51,2026-03-21,2026-04-20,2026-04-11,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107321,INV207321,Lenovo,R&D,43733.09,2025-12-04,2026-01-03,2025-12-24,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107322,INV207322,Adobe,Compliance,20630.45,2025-11-03,2025-12-03,2025-11-25,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
TRX107323,INV207323,Lenovo,Finance,6774.9,2025-09-12,2025-10-12,2025-10-10,Wire,Yes,Germany,EUR,False,False,False,False,1,Medium
TRX107324,INV207324,IBM,Engineering,5856.87,2025-10-30,2025-11-29,2025-11-19,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107325,INV207325,IBM,IT,714.02,2025-12-06,2026-01-05,2025-12-26,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107326,INV207326,Accenture,Marketing,8362.47,2025-08-23,2025-09-22,2025-09-18,Check,Yes,United States,USD,False,False,False,True,3,High
TRX107327,INV207327,Deloitte,Engineering,115447.29,2025-12-04,2026-01-03,2025-12-29,Wire,Yes,United States,USD,True,False,False,True,5,High
TRX107328,INV207328,PwC,HR,33012.89,2026-05-21,2026-06-20,2026-07-02,ACH,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX107329,INV207329,EY,Marketing,71447.33,2026-07-15,2026-08-14,2026-08-13,Credit Card,Yes,United States,USD,True,False,False,False,1,Medium
TRX107330,INV207330,KPMG,Accounting,4756.3,2026-05-14,2026-06-13,2026-06-09,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107331,INV201465,KPMG,Marketing,49926.58,2026-03-18,2026-04-17,2026-04-22,ACH,Yes,United Kingdom,GBP,False,False,True,True,4,High
TRX107332,INV207332,Accenture,Accounting,1427.34,2026-05-10,2026-06-09,2026-05-31,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107333,INV207333,PwC,Accounting,8446.75,2026-03-20,2026-04-19,2026-04-12,Check,Yes,Japan,JPY,False,False,False,False,0,Low
TRX107334,INV207334,Lenovo,Customer Service,3397.74,2026-03-03,2026-04-02,2026-05-08,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107335,INV207335,Intel,Supply Chain,13211.14,2025-09-04,2025-10-04,2025-09-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107336,INV207336,HP,Legal,8409.37,2025-08-26,2025-09-25,2025-09-25,Check,Yes,United States,USD,False,False,False,True,3,High
TRX107337,INV207337,Deloitte,Compliance,3819.87,2025-08-16,2025-09-15,2025-09-08,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107338,INV207338,Intel,Sales,198633.26,2025-11-26,2025-12-26,2025-12-31,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX107339,INV207339,PwC,Procurement,8760.89,2026-06-10,2026-07-10,2026-08-21,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107340,INV207340,Apple,Marketing,2920.58,2025-08-27,2025-09-26,2025-10-07,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX107341,INV207341,Deloitte,Customer Service,1391.28,2025-09-19,2025-10-19,2025-10-11,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107342,INV207342,CDW,Sales,18493.22,2026-07-06,2026-08-05,2026-07-26,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX107343,INV207343,Oracle,Compliance,125843.91,2026-01-12,2026-02-11,2026-02-06,Check,Yes,Canada,CAD,True,False,False,False,1,Medium
TRX107344,INV200288,Accenture,HR,7445.67,2025-11-22,2025-12-22,2025-12-22,Check,Yes,United States,USD,False,False,False,True,3,High
TRX107345,INV207345,EY,Compliance,1465.21,2026-03-21,2026-04-20,2026-04-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107346,INV207346,KPMG,Legal,3059.21,2025-08-28,2025-09-27,2025-09-20,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107347,INV207347,Adobe,Engineering,1642.27,2026-04-08,2026-05-08,2026-06-19,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX107348,INV207348,Adobe,R&D,5144.25,2026-02-24,2026-03-26,2026-05-10,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107349,INV207349,Lenovo,Engineering,3576.11,2025-11-19,2025-12-19,2025-12-15,Check,Yes,Canada,CAD,False,False,False,True,3,High
TRX107350,INV207350,Cisco,Finance,1085.44,2025-12-21,2026-01-20,2026-02-04,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107351,INV207351,Google,Procurement,2145.69,2025-09-08,2025-10-08,2025-11-19,ACH,Yes,United States,USD,False,False,True,True,4,High
TRX107352,INV207352,Deloitte,Marketing,14988.24,2026-05-06,2026-06-05,2026-05-31,Wire,Yes,Germany,EUR,False,False,False,False,1,Medium
TRX107353,INV207353,Apple,Compliance,1128.04,2025-10-28,2025-11-27,2025-11-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107354,INV207354,KPMG,Customer Service,8862.26,2026-03-11,2026-04-10,2026-04-09,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107355,INV207355,CDW,Accounting,6112.95,2026-04-02,2026-05-02,2026-06-12,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107356,INV207356,Deloitte,Marketing,4129.44,2025-08-07,2025-09-06,2025-10-15,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107357,INV207357,Google,Sales,46913.95,2025-12-22,2026-01-21,2026-01-19,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX107358,INV207358,NVIDIA,Supply Chain,10334.76,2026-05-22,2026-06-21,2026-07-23,Credit Card,Yes,United States,USD,False,False,True,False,1,Medium
TRX107359,INV207359,EY,Legal,4627.05,2026-06-22,2026-07-22,2026-07-21,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107360,INV207360,Adobe,Marketing,148412.7,2026-03-18,2026-04-17,2026-05-19,Wire,Yes,United States,USD,True,False,True,False,3,High
TRX107361,INV207361,Deloitte,IT,7283.13,2025-12-06,2026-01-05,2026-01-08,Wire,Yes,Germany,EUR,False,False,True,False,2,Medium
TRX107362,INV207362,EY,Finance,46289.16,2026-07-13,2026-08-12,2026-08-04,Wire,Yes,Germany,EUR,False,False,False,True,4,High
TRX107363,INV207363,Adobe,Supply Chain,466.05,2026-05-17,2026-06-16,2026-06-12,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107364,INV207364,Cisco,Compliance,6509.72,2026-01-17,2026-02-16,2026-02-07,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107365,INV207365,Deloitte,Legal,5295.64,2025-12-02,2026-01-01,2026-01-25,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107366,INV207366,Adobe,HR,98654.5,2025-10-13,2025-11-12,2025-11-11,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX107367,INV207367,Oracle,Legal,2679.72,2025-09-10,2025-10-10,2025-09-30,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX107368,INV207368,NVIDIA,Compliance,25112.09,2026-03-09,2026-04-08,2026-04-20,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX107369,INV207369,Deloitte,Operations,5894.56,2025-08-28,2025-09-27,2025-09-26,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107370,INV207370,Microsoft,Procurement,1251.96,2026-05-19,2026-06-18,2026-06-08,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107371,INV207371,Intel,Compliance,112669.14,2025-10-13,2025-11-12,2025-11-07,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX107372,INV207372,EY,R&D,24488.89,2026-03-01,2026-03-31,2026-03-25,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX107373,INV207373,Adobe,Supply Chain,9843.75,2026-03-25,2026-04-24,2026-04-24,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX107374,INV207374,KPMG,IT,7504.87,2025-11-05,2025-12-05,2025-12-03,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX107375,INV207375,HP,Customer Service,217.67,2026-01-05,2026-02-04,2026-02-02,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX107376,INV207376,Google,Operations,18830.06,2026-04-26,2026-05-26,2026-05-25,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX107377,INV207377,Adobe,Legal,9506.3,2026-01-13,2026-02-12,2026-02-06,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX107378,INV207378,Microsoft,HR,7915.5,2025-10-31,2025-11-30,2025-11-30,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
